Date,Country,Region,Total_Tickets,P1_Tickets,P2_Tickets,Open_Tickets,Closed_Tickets,Response_SLA_Breaches,Resolution_SLA_Breaches,Avg_Response_Time_Hrs,Avg_Resolution_Time_Hrs
2021-12-01,Germany,EU,26,2,11,16,10,12,7,5.77,62.3
2021-12-01,India,APAC,26,4,6,15,11,10,11,6.65,60.25
2021-12-01,Singapore,APAC,20,0,2,13,7,3,1,5.35,39.0
2021-12-01,UK,EU,6,1,1,3,3,3,2,7.83,40.75
2021-12-02,Australia,APAC,19,1,6,12,7,4,8,3.89,50.67
2021-12-02,Germany,EU,26,4,5,18,8,7,6,5.62,69.75
2021-12-02,India,APAC,22,1,5,11,11,6,11,4.68,69.77
2021-12-02,Singapore,APAC,9,1,3,5,4,3,2,4.0,26.75
2021-12-02,UK,EU,12,0,3,6,6,1,3,4.33,44.83
2021-12-03,Australia,APAC,21,2,6,10,11,7,9,5.38,61.69
2021-12-03,Germany,EU,18,3,3,10,8,8,7,6.56,85.12
2021-12-03,India,APAC,32,3,7,18,14,9,10,5.19,54.8
2021-12-03,Singapore,APAC,24,1,4,13,11,3,7,5.42,58.42
2021-12-03,UK,EU,9,3,3,7,2,3,2,3.44,45.67
2021-12-04,Australia,APAC,15,4,3,10,5,10,3,7.33,30.4
2021-12-04,Germany,EU,20,1,4,10,10,7,6,6.05,64.1
2021-12-04,India,APAC,29,2,9,17,12,8,8,4.62,44.57
2021-12-04,Singapore,APAC,15,2,3,8,7,8,6,6.47,80.57
2021-12-04,UK,EU,4,0,1,3,1,1,2,5.5,86.0
2021-12-05,Australia,APAC,17,0,1,11,6,2,3,5.35,43.17
2021-12-05,Germany,EU,27,0,4,20,7,8,6,5.33,65.62
2021-12-05,India,APAC,26,3,4,14,12,5,10,3.96,71.58
2021-12-05,Singapore,APAC,21,1,1,11,10,5,9,5.1,76.0
2021-12-05,UK,EU,7,0,1,5,2,1,2,4.0,90.0
2021-12-06,Australia,APAC,17,1,3,11,6,4,7,5.88,59.71
2021-12-06,Germany,EU,17,2,2,13,4,3,3,4.59,68.0
2021-12-06,India,APAC,30,6,8,15,15,14,14,6.2,56.65
2021-12-06,Singapore,APAC,19,2,5,14,5,7,6,6.26,78.43
2021-12-06,UK,EU,7,1,0,3,4,1,3,3.71,66.75
2021-12-07,Australia,APAC,22,2,1,6,16,10,14,6.91,55.24
2021-12-07,Germany,EU,21,2,8,9,12,5,9,5.05,55.38
2021-12-07,India,APAC,33,3,2,23,10,10,7,5.61,40.0
2021-12-07,Singapore,APAC,19,0,5,11,8,4,7,4.84,62.56
2021-12-07,UK,EU,11,0,3,8,3,2,2,3.55,65.67
2021-12-08,Australia,APAC,18,2,4,11,7,7,9,6.22,67.78
2021-12-08,Germany,EU,21,4,6,10,11,7,8,5.48,54.42
2021-12-08,India,APAC,27,3,8,14,13,10,10,5.81,63.86
2021-12-08,Singapore,APAC,25,1,9,13,12,11,8,5.24,47.54
2021-12-08,UK,EU,6,0,0,4,2,1,1,3.5,48.5
2021-12-09,Australia,APAC,22,2,4,15,7,7,4,4.59,54.43
2021-12-09,Germany,EU,15,0,2,12,3,0,1,4.27,15.67
2021-12-09,India,APAC,19,0,2,11,8,5,4,6.53,47.67
2021-12-09,Singapore,APAC,12,1,2,6,6,5,5,4.92,76.67
2021-12-09,UK,EU,7,0,1,5,2,1,1,5.71,75.0
2021-12-10,Australia,APAC,20,0,5,8,12,4,10,5.4,70.46
2021-12-10,Germany,EU,21,1,2,16,5,10,3,6.71,52.4
2021-12-10,India,APAC,36,3,7,18,18,8,17,5.03,74.95
2021-12-10,Singapore,APAC,19,4,2,14,5,7,5,4.84,84.8
2021-12-10,UK,EU,4,1,0,2,2,0,2,3.25,91.0
2021-12-11,Australia,APAC,17,2,3,9,8,4,5,6.0,55.25
2021-12-11,Germany,EU,16,2,2,9,7,2,5,5.12,40.71
2021-12-11,India,APAC,26,1,3,13,13,7,9,6.12,54.25
2021-12-11,Singapore,APAC,20,0,3,11,9,4,7,3.8,63.1
2021-12-11,UK,EU,6,1,0,1,5,2,4,4.67,68.8
2021-12-12,Australia,APAC,25,0,7,13,12,5,12,4.6,64.14
2021-12-12,Germany,EU,31,2,10,22,9,7,8,4.87,58.42
2021-12-12,India,APAC,29,2,6,17,12,9,8,5.86,52.0
2021-12-12,Singapore,APAC,24,2,4,14,10,8,10,6.0,56.36
2021-12-12,UK,EU,7,0,1,5,2,1,1,3.86,84.5
2021-12-13,Australia,APAC,10,0,1,5,5,1,4,4.6,52.71
2021-12-13,Germany,EU,28,1,5,20,8,8,9,5.25,63.83
2021-12-13,India,APAC,25,1,5,14,11,3,9,3.96,65.33
2021-12-13,Singapore,APAC,19,3,3,10,9,8,8,5.63,58.56
2021-12-13,UK,EU,5,0,0,4,1,0,1,6.0,77.0
2021-12-14,Australia,APAC,18,1,1,11,7,4,4,6.78,46.29
2021-12-14,Germany,EU,20,3,3,12,8,8,7,6.55,66.0
2021-12-14,India,APAC,24,2,5,12,12,5,10,4.88,62.23
2021-12-14,Singapore,APAC,26,3,6,15,11,6,12,3.77,59.38
2021-12-14,UK,EU,7,1,2,5,2,3,2,5.29,54.0
2021-12-15,Australia,APAC,16,0,4,12,4,3,6,5.25,72.17
2021-12-15,Germany,EU,21,1,1,12,9,5,9,6.14,67.0
2021-12-15,India,APAC,18,3,1,13,5,5,3,5.56,37.86
2021-12-15,Singapore,APAC,20,1,2,13,7,5,6,5.55,72.33
2021-12-15,UK,EU,7,2,2,4,3,5,2,7.86,63.0
2021-12-16,Australia,APAC,11,2,3,8,3,5,4,6.64,62.75
2021-12-16,Germany,EU,20,0,6,8,12,4,8,4.25,64.17
2021-12-16,India,APAC,22,1,4,13,9,5,7,5.5,49.75
2021-12-16,Singapore,APAC,16,1,9,12,4,4,4,4.38,67.25
2021-12-16,UK,EU,8,0,2,3,5,4,5,6.38,51.67
2021-12-17,Australia,APAC,20,1,5,8,12,5,11,4.9,66.0
2021-12-17,Germany,EU,30,0,8,20,10,8,8,4.93,56.73
2021-12-17,India,APAC,29,3,5,18,11,9,11,5.83,69.0
2021-12-17,Singapore,APAC,8,0,5,4,4,5,4,6.38,56.0
2021-12-17,UK,EU,8,1,0,7,1,2,1,6.25,98.0
2021-12-18,Australia,APAC,16,2,3,12,4,5,5,5.75,78.4
2021-12-18,Germany,EU,23,2,6,13,10,8,7,5.26,55.55
2021-12-18,India,APAC,23,2,3,12,11,4,9,5.39,55.5
2021-12-18,Singapore,APAC,18,2,3,13,5,5,2,4.78,50.0
2021-12-18,UK,EU,9,1,2,6,3,1,3,3.78,40.25
2021-12-19,Australia,APAC,18,3,4,10,8,7,6,6.11,44.67
2021-12-19,Germany,EU,20,1,1,13,7,3,7,5.5,71.5
2021-12-19,India,APAC,32,1,5,17,15,10,16,6.25,68.61
2021-12-19,Singapore,APAC,27,3,7,11,16,12,15,6.56,55.68
2021-12-19,UK,EU,6,0,2,2,4,0,3,2.5,64.5
2021-12-20,Australia,APAC,19,2,5,13,6,7,4,6.53,58.83
2021-12-20,Germany,EU,22,0,4,14,8,6,8,5.55,79.0
2021-12-20,India,APAC,19,0,5,12,7,4,4,3.95,63.14
2021-12-20,Singapore,APAC,17,2,7,12,5,9,5,7.35,59.83
2021-12-20,UK,EU,11,2,5,7,4,5,4,5.0,76.5
2021-12-21,Australia,APAC,14,2,4,10,4,4,2,5.21,35.25
2021-12-21,Germany,EU,18,1,5,13,5,6,3,5.56,32.0
2021-12-21,India,APAC,31,2,5,16,15,8,15,5.77,64.78
2021-12-21,Singapore,APAC,14,1,3,10,4,5,2,6.86,40.25
2021-12-21,UK,EU,5,1,1,3,2,1,2,4.2,87.0
2021-12-22,Australia,APAC,15,1,2,10,5,3,4,6.0,55.17
2021-12-22,Germany,EU,13,2,1,10,3,6,4,6.77,89.25
2021-12-22,India,APAC,40,4,6,23,17,13,15,6.32,67.58
2021-12-22,Singapore,APAC,19,1,3,10,9,5,8,5.74,69.56
2021-12-22,UK,EU,8,2,0,6,2,3,3,5.88,66.0
2021-12-23,Australia,APAC,18,1,4,11,7,3,7,4.0,76.75
2021-12-23,Germany,EU,24,1,7,10,14,6,9,5.83,54.56
2021-12-23,India,APAC,23,3,0,17,6,6,7,5.96,65.78
2021-12-23,Singapore,APAC,19,1,4,10,9,6,8,5.68,66.64
2021-12-23,UK,EU,12,1,5,6,6,4,5,6.33,51.57
2021-12-24,Australia,APAC,13,0,4,8,5,2,4,4.62,48.0
2021-12-24,Germany,EU,26,3,8,14,12,11,11,5.85,58.25
2021-12-24,India,APAC,30,5,2,20,10,10,4,5.77,44.08
2021-12-24,Singapore,APAC,23,1,6,14,9,8,8,5.87,58.18
2021-12-24,UK,EU,6,1,0,4,2,1,2,4.33,64.0
2021-12-25,Australia,APAC,19,2,7,12,7,5,7,4.11,53.14
2021-12-25,Germany,EU,24,0,2,14,10,5,6,4.54,55.18
2021-12-25,India,APAC,29,2,7,20,9,12,9,6.86,67.91
2021-12-25,Singapore,APAC,20,3,4,9,11,5,10,4.65,68.17
2021-12-25,UK,EU,11,1,3,6,5,4,5,4.82,52.0
2021-12-26,Australia,APAC,23,1,6,9,14,10,11,6.22,61.2
2021-12-26,Germany,EU,18,0,5,12,6,6,4,6.17,65.83
2021-12-26,India,APAC,29,2,8,16,13,7,9,5.28,57.29
2021-12-26,Singapore,APAC,17,0,6,15,2,3,3,4.71,31.67
2021-12-26,UK,EU,6,0,3,6,0,1,0,2.33,
2021-12-27,Australia,APAC,18,3,2,13,5,6,5,5.22,66.5
2021-12-27,Germany,EU,16,3,3,11,5,4,5,5.0,48.5
2021-12-27,India,APAC,24,2,6,12,12,9,10,4.96,60.31
2021-12-27,Singapore,APAC,11,1,3,8,3,5,3,6.55,63.67
2021-12-27,UK,EU,9,0,2,6,3,4,2,7.0,56.75
2021-12-28,Australia,APAC,31,1,8,15,16,11,16,5.58,76.35
2021-12-28,Germany,EU,16,3,4,9,7,6,7,5.81,64.38
2021-12-28,India,APAC,27,0,5,21,6,6,5,4.48,70.29
2021-12-28,Singapore,APAC,18,2,4,11,7,3,5,3.5,39.33
2021-12-28,UK,EU,7,2,1,3,4,1,1,5.14,8.5
2021-12-29,Australia,APAC,13,1,3,6,7,5,8,5.92,64.22
2021-12-29,Germany,EU,16,1,5,11,5,4,4,5.5,59.83
2021-12-29,India,APAC,19,1,2,8,11,3,7,5.47,67.64
2021-12-29,Singapore,APAC,23,0,7,18,5,7,3,5.91,65.4
2021-12-29,UK,EU,6,0,1,4,2,4,1,7.33,40.5
2021-12-30,Australia,APAC,17,1,6,11,6,7,6,5.88,67.17
2021-12-30,Germany,EU,23,3,4,10,13,9,11,5.09,64.92
2021-12-30,India,APAC,40,2,7,25,15,14,11,5.7,65.31
2021-12-30,Singapore,APAC,19,1,3,11,8,4,6,5.95,48.9
2021-12-30,UK,EU,7,1,1,4,3,1,4,3.14,73.67
2021-12-31,Australia,APAC,19,0,2,11,8,2,5,5.32,62.22
2021-12-31,Germany,EU,14,3,1,11,3,5,3,5.86,64.75
2021-12-31,India,APAC,24,0,6,14,10,3,8,5.04,58.67
2021-12-31,Singapore,APAC,16,1,3,14,2,3,3,5.38,47.25
2021-12-31,UK,EU,4,0,1,3,1,1,2,7.0,103.0
2022-01-01,Australia,APAC,14,1,1,6,8,3,7,5.71,54.67
2022-01-01,Germany,EU,16,0,5,12,4,5,4,4.38,57.6
2022-01-01,India,APAC,28,2,7,18,10,8,7,5.21,61.9
2022-01-01,Singapore,APAC,26,1,2,20,6,6,5,5.38,47.0
2022-01-01,UK,EU,9,0,1,5,4,1,2,5.56,55.0
2022-01-02,Australia,APAC,13,0,1,7,6,4,2,5.23,40.14
2022-01-02,Germany,EU,13,1,5,6,7,3,5,4.62,44.88
2022-01-02,India,APAC,26,3,7,14,12,11,9,6.54,61.31
2022-01-02,Singapore,APAC,12,0,5,5,7,4,7,4.92,76.0
2022-01-02,UK,EU,9,0,2,5,4,1,1,4.44,39.5
2022-01-03,Australia,APAC,18,4,3,12,6,9,5,5.89,72.0
2022-01-03,Germany,EU,22,0,6,13,9,5,7,5.59,64.9
2022-01-03,India,APAC,29,1,7,15,14,8,13,5.59,73.12
2022-01-03,Singapore,APAC,16,0,5,7,9,7,6,7.0,45.5
2022-01-03,UK,EU,4,0,1,3,1,0,0,4.75,7.0
2022-01-04,Australia,APAC,20,2,7,14,6,9,4,5.75,34.29
2022-01-04,Germany,EU,18,0,3,11,7,6,6,5.39,53.44
2022-01-04,India,APAC,31,4,1,17,14,11,14,5.74,62.76
2022-01-04,Singapore,APAC,12,0,1,8,4,1,4,4.75,74.6
2022-01-04,UK,EU,6,0,2,3,3,3,2,6.67,80.33
2022-01-05,Australia,APAC,20,1,2,10,10,6,7,6.3,51.64
2022-01-05,Germany,EU,15,0,2,12,3,8,3,7.07,52.75
2022-01-05,India,APAC,32,3,10,18,14,16,10,6.22,52.75
2022-01-05,Singapore,APAC,23,0,4,14,9,9,9,5.96,59.27
2022-01-05,UK,EU,6,1,1,5,1,1,1,3.83,73.0
2022-01-06,Australia,APAC,14,0,5,8,6,3,4,2.79,69.17
2022-01-06,Germany,EU,20,1,5,13,7,9,6,5.7,51.88
2022-01-06,India,APAC,27,2,6,18,9,11,9,5.11,59.33
2022-01-06,Singapore,APAC,20,4,1,14,6,8,4,5.4,53.29
2022-01-06,UK,EU,13,2,4,11,2,5,1,5.92,58.5
2022-01-07,Australia,APAC,15,3,2,10,5,6,4,6.4,46.0
2022-01-07,Germany,EU,20,0,2,7,13,1,8,5.5,64.77
2022-01-07,India,APAC,37,1,10,26,11,10,6,5.16,36.83
2022-01-07,Singapore,APAC,17,0,7,11,6,4,4,5.24,57.5
2022-01-07,UK,EU,15,1,4,7,8,4,4,6.53,47.75
2022-01-08,Australia,APAC,12,1,1,4,8,4,2,6.0,43.38
2022-01-08,Germany,EU,16,0,3,11,5,5,3,5.31,40.67
2022-01-08,India,APAC,21,2,9,12,9,6,8,4.48,74.22
2022-01-08,Singapore,APAC,27,5,3,16,11,7,9,5.56,64.58
2022-01-08,UK,EU,5,0,0,4,1,0,1,3.0,80.0
2022-01-09,Australia,APAC,11,0,3,7,4,3,3,5.36,26.25
2022-01-09,Germany,EU,21,4,3,8,13,6,11,3.86,57.31
2022-01-09,India,APAC,16,1,4,9,7,5,7,4.88,52.1
2022-01-09,Singapore,APAC,23,3,5,15,8,8,7,5.43,71.88
2022-01-09,UK,EU,6,1,3,4,2,4,1,5.83,33.0
2022-01-10,Australia,APAC,14,2,3,8,6,5,6,5.57,79.86
2022-01-10,Germany,EU,19,0,3,9,10,3,7,4.16,68.3
2022-01-10,India,APAC,24,1,8,16,8,5,7,5.54,62.5
2022-01-10,Singapore,APAC,22,2,8,12,10,9,9,5.55,78.6
2022-01-10,UK,EU,7,2,1,5,2,3,2,6.29,64.67
2022-01-11,Australia,APAC,14,1,4,7,7,4,4,5.43,55.14
2022-01-11,Germany,EU,15,0,3,9,6,4,5,4.8,65.0
2022-01-11,India,APAC,33,5,5,19,14,10,12,4.67,56.72
2022-01-11,Singapore,APAC,25,1,3,17,8,5,4,6.32,44.78
2022-01-11,UK,EU,3,0,0,1,2,1,2,6.67,70.5
2022-01-12,Australia,APAC,19,1,6,11,8,7,8,6.79,51.55
2022-01-12,Germany,EU,16,2,3,9,7,8,5,6.94,82.57
2022-01-12,India,APAC,25,0,4,19,6,5,5,4.68,62.75
2022-01-12,Singapore,APAC,12,0,3,6,6,5,2,6.67,22.33
2022-01-12,UK,EU,8,0,4,4,4,4,3,6.38,48.8
2022-01-13,Australia,APAC,16,3,4,13,3,6,2,5.38,35.5
2022-01-13,Germany,EU,25,3,5,13,12,9,6,5.84,52.08
2022-01-13,India,APAC,27,2,9,13,14,8,11,6.26,47.4
2022-01-13,Singapore,APAC,15,3,3,4,11,4,9,4.13,66.18
2022-01-13,UK,EU,6,1,1,4,2,1,1,4.5,46.5
2022-01-14,Australia,APAC,16,1,3,13,3,2,3,3.88,49.25
2022-01-14,Germany,EU,25,0,4,12,13,4,11,5.88,65.4
2022-01-14,India,APAC,25,1,12,16,9,10,6,4.52,37.89
2022-01-14,Singapore,APAC,10,2,2,7,3,2,3,5.2,76.0
2022-01-14,UK,EU,6,0,1,5,1,4,2,7.33,73.0
2022-01-15,Australia,APAC,10,2,1,6,4,5,4,7.6,78.5
2022-01-15,Germany,EU,20,2,8,14,6,7,5,5.5,51.33
2022-01-15,India,APAC,22,1,5,17,5,7,5,5.68,72.33
2022-01-15,Singapore,APAC,21,2,2,15,6,7,5,5.86,60.67
2022-01-15,UK,EU,7,0,4,3,4,4,4,6.86,79.2
2022-01-16,Australia,APAC,13,3,4,7,6,6,6,4.46,89.5
2022-01-16,Germany,EU,19,2,5,12,7,7,7,6.11,76.88
2022-01-16,India,APAC,28,1,3,14,14,8,7,5.57,47.0
2022-01-16,Singapore,APAC,26,3,4,12,14,9,9,5.58,62.71
2022-01-16,UK,EU,9,1,2,5,4,2,3,5.22,55.83
2022-01-17,Australia,APAC,12,1,3,8,4,3,4,4.33,65.75
2022-01-17,Germany,EU,29,2,8,12,17,10,14,5.14,47.06
2022-01-17,India,APAC,29,2,10,13,16,8,14,5.24,63.0
2022-01-17,Singapore,APAC,14,0,4,6,8,1,6,3.64,41.62
2022-01-17,UK,EU,5,0,2,1,4,2,4,6.8,90.75
2022-01-18,Australia,APAC,22,0,2,14,8,5,6,5.59,45.44
2022-01-18,Germany,EU,14,2,3,9,5,7,2,6.79,38.6
2022-01-18,India,APAC,18,2,4,10,8,7,8,6.39,77.44
2022-01-18,Singapore,APAC,21,0,5,13,8,7,5,5.81,39.0
2022-01-18,UK,EU,5,1,1,5,0,1,0,2.8,
2022-01-19,Australia,APAC,12,1,1,11,1,2,2,5.67,83.5
2022-01-19,Germany,EU,15,0,5,9,6,3,4,5.2,60.67
2022-01-19,India,APAC,25,0,5,16,9,6,11,5.68,70.0
2022-01-19,Singapore,APAC,17,1,2,11,6,6,4,7.06,47.17
2022-01-19,UK,EU,13,1,1,10,3,1,3,5.23,62.75
2022-01-20,Australia,APAC,16,1,4,13,3,4,4,6.12,47.75
2022-01-20,Germany,EU,16,1,5,8,8,6,8,4.88,77.0
2022-01-20,India,APAC,26,1,3,16,10,3,8,4.19,54.73
2022-01-20,Singapore,APAC,18,0,5,13,5,7,4,5.67,52.14
2022-01-20,UK,EU,2,0,1,0,2,0,2,5.0,44.5
2022-01-21,Australia,APAC,15,1,2,7,8,3,5,5.33,59.12
2022-01-21,Germany,EU,21,2,5,15,6,9,7,6.0,77.43
2022-01-21,India,APAC,25,6,5,18,7,10,7,5.32,66.62
2022-01-21,Singapore,APAC,18,2,3,8,10,7,8,6.06,74.6
2022-01-21,UK,EU,8,0,1,5,3,2,2,6.62,52.0
2022-01-22,Australia,APAC,10,0,3,3,7,3,7,5.8,76.5
2022-01-22,Germany,EU,31,3,8,19,12,10,13,5.52,65.87
2022-01-22,India,APAC,25,2,5,14,11,7,7,5.76,54.58
2022-01-22,Singapore,APAC,15,0,4,12,3,5,4,4.67,98.5
2022-01-22,UK,EU,7,1,4,4,3,4,2,5.43,69.33
2022-01-23,Australia,APAC,13,1,3,6,7,7,6,6.46,59.29
2022-01-23,Germany,EU,18,1,7,11,7,7,5,6.72,54.75
2022-01-23,India,APAC,29,3,7,17,12,10,9,5.38,56.17
2022-01-23,Singapore,APAC,18,4,5,11,7,9,8,5.5,52.88
2022-01-23,UK,EU,3,0,1,1,2,0,1,5.0,42.0
2022-01-24,Australia,APAC,12,1,1,8,4,2,5,5.17,72.2
2022-01-24,Germany,EU,24,1,1,15,9,4,7,4.71,67.6
2022-01-24,India,APAC,28,4,7,17,11,7,11,5.21,57.62
2022-01-24,Singapore,APAC,15,3,2,12,3,6,2,5.87,42.67
2022-01-24,UK,EU,7,0,2,7,0,4,1,7.29,50.0
2022-01-25,Australia,APAC,17,1,6,7,10,9,8,7.35,80.6
2022-01-25,Germany,EU,20,2,0,17,3,3,5,5.65,86.6
2022-01-25,India,APAC,29,2,9,21,8,8,6,4.52,62.25
2022-01-25,Singapore,APAC,17,2,1,10,7,9,5,6.76,45.14
2022-01-25,UK,EU,13,2,4,6,7,4,6,5.69,58.0
2022-01-26,Australia,APAC,15,1,3,8,7,5,4,6.73,42.86
2022-01-26,Germany,EU,26,3,4,18,8,9,9,5.88,71.9
2022-01-26,India,APAC,23,1,5,17,6,4,1,5.26,39.67
2022-01-26,Singapore,APAC,17,2,4,12,5,6,5,5.24,69.0
2022-01-26,UK,EU,7,0,4,4,3,3,3,5.71,45.33
2022-01-27,Australia,APAC,16,0,4,10,6,3,6,5.12,53.57
2022-01-27,Germany,EU,20,0,6,10,10,8,8,5.9,65.6
2022-01-27,India,APAC,23,1,7,11,12,7,6,5.7,49.85
2022-01-27,Singapore,APAC,17,2,1,12,5,5,4,4.88,74.8
2022-01-27,UK,EU,10,2,1,5,5,3,4,5.8,44.0
2022-01-28,Australia,APAC,14,0,8,9,5,4,3,4.71,74.4
2022-01-28,Germany,EU,28,3,8,16,12,10,12,5.25,75.08
2022-01-28,India,APAC,16,2,4,10,6,7,6,7.25,79.83
2022-01-28,Singapore,APAC,18,0,5,6,12,5,9,4.17,60.33
2022-01-28,UK,EU,10,1,2,6,4,4,3,6.4,47.4
2022-01-29,Australia,APAC,16,2,5,8,8,6,7,5.5,80.12
2022-01-29,Germany,EU,24,1,4,9,15,8,9,5.54,57.8
2022-01-29,India,APAC,35,2,7,23,12,9,8,6.0,46.46
2022-01-29,Singapore,APAC,14,1,2,6,8,6,4,5.57,49.0
2022-01-29,UK,EU,7,0,2,2,5,2,3,4.71,45.8
2022-01-30,Australia,APAC,6,0,3,3,3,3,2,7.33,28.0
2022-01-30,Germany,EU,18,2,4,9,9,4,7,4.11,56.4
2022-01-30,India,APAC,21,2,5,17,4,7,7,4.81,74.86
2022-01-30,Singapore,APAC,17,2,4,8,9,10,7,6.94,45.0
2022-01-30,UK,EU,8,1,2,5,3,3,4,5.75,70.0
2022-01-31,Australia,APAC,20,3,3,15,5,4,8,5.1,70.88
2022-01-31,Germany,EU,21,0,4,14,7,8,8,5.33,77.75
2022-01-31,India,APAC,27,1,7,15,12,5,7,5.15,45.42
2022-01-31,Singapore,APAC,21,1,6,14,7,5,5,5.33,55.86
2022-01-31,UK,EU,8,1,4,3,5,5,5,7.0,52.17
2022-02-01,Australia,APAC,22,1,2,15,7,2,5,4.64,64.71
2022-02-01,Germany,EU,20,2,3,12,8,3,5,4.8,53.5
2022-02-01,India,APAC,19,1,5,10,9,6,4,5.84,57.2
2022-02-01,Singapore,APAC,15,2,3,11,4,5,4,5.73,91.75
2022-02-01,UK,EU,9,1,3,6,3,4,2,6.0,35.33
2022-02-02,Australia,APAC,17,1,4,9,8,4,6,4.41,61.67
2022-02-02,Germany,EU,24,2,6,16,8,10,6,5.88,67.67
2022-02-02,India,APAC,36,4,3,19,17,8,14,4.92,57.37
2022-02-02,Singapore,APAC,18,2,2,10,8,3,6,4.83,55.3
2022-02-02,UK,EU,13,0,4,9,4,3,5,4.54,57.5
2022-02-03,Australia,APAC,22,1,4,12,10,8,9,5.14,52.73
2022-02-03,Germany,EU,17,0,5,12,5,1,3,4.12,62.4
2022-02-03,India,APAC,25,3,4,14,11,6,9,4.92,78.64
2022-02-03,Singapore,APAC,21,1,6,9,12,7,9,5.14,56.08
2022-02-03,UK,EU,11,2,1,7,4,2,3,5.27,48.8
2022-02-04,Australia,APAC,19,2,4,11,8,9,5,7.21,60.62
2022-02-04,Germany,EU,22,2,5,14,8,9,7,5.68,65.0
2022-02-04,India,APAC,29,2,6,14,15,8,8,5.38,56.6
2022-02-04,Singapore,APAC,18,0,8,7,11,4,7,5.17,47.09
2022-02-04,UK,EU,11,0,3,7,4,2,1,5.55,31.25
2022-02-05,Australia,APAC,13,1,4,6,7,6,3,6.69,28.14
2022-02-05,Germany,EU,19,0,7,15,4,4,6,4.26,91.67
2022-02-05,India,APAC,32,1,10,23,9,9,5,4.97,53.7
2022-02-05,Singapore,APAC,18,1,5,10,8,7,7,6.11,51.56
2022-02-05,UK,EU,3,1,0,3,0,2,0,8.0,
2022-02-06,Australia,APAC,16,1,4,9,7,7,5,6.62,57.0
2022-02-06,Germany,EU,21,3,3,13,8,6,6,5.76,74.5
2022-02-06,India,APAC,22,1,7,12,10,7,8,6.0,79.4
2022-02-06,Singapore,APAC,20,1,5,9,11,7,9,5.65,46.67
2022-02-06,UK,EU,4,0,1,2,2,4,1,9.5,66.0
2022-02-07,Australia,APAC,19,1,5,9,10,7,8,6.79,64.5
2022-02-07,Germany,EU,21,4,5,17,4,9,3,6.1,48.0
2022-02-07,India,APAC,36,1,8,22,14,9,12,4.78,61.53
2022-02-07,Singapore,APAC,10,1,3,7,3,4,4,5.9,75.75
2022-02-07,UK,EU,10,2,1,5,5,4,4,4.9,70.5
2022-02-08,Australia,APAC,12,1,4,4,8,4,9,5.25,70.33
2022-02-08,Germany,EU,19,3,8,12,7,7,7,5.05,57.25
2022-02-08,India,APAC,23,3,3,13,10,6,9,5.04,74.33
2022-02-08,Singapore,APAC,13,2,2,9,4,3,5,3.85,57.83
2022-02-08,UK,EU,6,2,1,4,2,3,1,5.67,44.5
2022-02-09,Australia,APAC,19,1,5,8,11,4,9,4.84,71.25
2022-02-09,Germany,EU,17,0,7,12,5,8,5,7.06,65.5
2022-02-09,India,APAC,24,1,5,16,8,6,7,5.58,76.75
2022-02-09,Singapore,APAC,21,3,3,15,6,6,6,5.1,46.12
2022-02-09,UK,EU,5,0,1,2,3,0,3,4.4,54.0
2022-02-10,Australia,APAC,11,1,2,5,6,3,5,4.0,57.17
2022-02-10,Germany,EU,15,2,1,10,5,5,5,6.53,82.0
2022-02-10,India,APAC,30,2,8,22,8,10,10,6.2,91.27
2022-02-10,Singapore,APAC,21,0,6,11,10,5,6,5.86,55.6
2022-02-10,UK,EU,2,0,2,1,1,2,2,7.5,85.0
2022-02-11,Australia,APAC,13,1,3,7,6,3,4,4.62,52.83
2022-02-11,Germany,EU,12,1,1,9,3,3,2,5.67,42.25
2022-02-11,India,APAC,21,1,3,10,11,7,7,5.81,51.0
2022-02-11,Singapore,APAC,18,0,7,13,5,6,5,5.5,59.0
2022-02-11,UK,EU,5,0,2,3,2,3,2,6.6,71.0
2022-02-12,Australia,APAC,13,1,4,8,5,3,4,5.54,69.4
2022-02-12,Germany,EU,22,1,3,12,10,8,8,6.23,64.8
2022-02-12,India,APAC,26,2,7,17,9,8,10,5.42,57.3
2022-02-12,Singapore,APAC,17,4,3,8,9,10,9,6.82,78.6
2022-02-12,UK,EU,10,0,2,8,2,5,1,7.6,28.0
2022-02-13,Australia,APAC,13,3,2,3,10,5,10,5.46,61.0
2022-02-13,Germany,EU,16,0,6,13,3,3,2,4.44,34.33
2022-02-13,India,APAC,24,1,7,15,9,8,11,5.38,68.17
2022-02-13,Singapore,APAC,29,2,6,14,15,6,9,5.66,55.25
2022-02-13,UK,EU,2,0,0,2,0,0,0,5.5,
2022-02-14,Australia,APAC,15,1,2,10,5,7,5,6.8,64.2
2022-02-14,Germany,EU,19,1,7,18,1,8,0,5.26,47.0
2022-02-14,India,APAC,28,6,4,21,7,11,5,5.68,33.14
2022-02-14,Singapore,APAC,14,1,1,10,4,4,4,5.36,84.75
2022-02-14,UK,EU,8,1,2,2,6,3,4,6.75,48.17
2022-02-15,Australia,APAC,19,0,3,15,4,5,3,6.16,50.25
2022-02-15,Germany,EU,22,0,4,14,8,3,7,5.32,71.88
2022-02-15,India,APAC,33,4,9,16,17,10,14,4.3,62.37
2022-02-15,Singapore,APAC,16,1,5,9,7,7,4,6.19,45.86
2022-02-15,UK,EU,4,0,1,2,2,1,2,4.5,113.5
