Activity_ID,Ticket_Number,Activity_Timestamp,Activity_Type,Owner_Group,Reassignment_Flag
ACT000001139,REQ0000017300,2021-02-15 10:00:00,Assigned to Support,L2 Support,No
ACT000001140,REQ0000017300,2021-02-15 12:00:00,Work In Progress,Vendor,No
ACT000001141,REQ0000017300,2021-02-15 14:00:00,Assigned to Support,L2 Support,No
ACT000001142,REQ0000017300,2021-02-15 20:00:00,Ticket Created,App Team,No
ACT000001143,PRB0000017428,2021-02-26 08:00:00,Waiting for Vendor,L2 Support,No
ACT000001144,PRB0000017428,2021-02-26 15:00:00,Assigned to Support,App Team,No
ACT000001145,PRB0000017428,2021-02-27 06:00:00,Work In Progress,L1 Support,No
ACT000001146,PRB0000017428,2021-02-28 04:00:00,Waiting for User,L2 Support,No
ACT000001147,INC0000017487,2021-02-23 04:00:00,Assigned to Support,L2 Support,No
ACT000001148,INC0000017487,2021-02-23 16:00:00,Work In Progress,Network Team,No
ACT000001149,INC0000017487,2021-02-24 11:00:00,Ticket Created,Vendor,No
ACT000001150,INC0000017487,2021-02-25 08:00:00,Work In Progress,Network Team,No
ACT000001151,INC0000017487,2021-02-26 00:00:00,Work In Progress,L3 Support,No
ACT000001152,INC0000017537,2021-02-09 18:00:00,Assigned to Support,App Team,No
ACT000001153,INC0000017537,2021-02-10 17:00:00,Waiting for User,L2 Support,No
ACT000001154,INC0000017537,2021-02-11 15:00:00,Work In Progress,L2 Support,No
ACT000001155,INC0000017537,2021-02-12 10:00:00,Ticket Created,L1 Support,Yes
ACT000001156,CHG0000017582,2021-02-19 06:00:00,Work In Progress,Network Team,No
ACT000001157,CHG0000017582,2021-02-20 05:00:00,Work In Progress,App Team,No
ACT000001158,CHG0000017582,2021-02-20 11:00:00,Work In Progress,L2 Support,No
ACT000001159,CHG0000017582,2021-02-20 22:00:00,Closed,L1 Support,No
ACT000001160,INC0000017599,2021-02-19 21:00:00,Work In Progress,L3 Support,Yes
ACT000001161,INC0000017599,2021-02-20 00:00:00,Ticket Created,App Team,No
ACT000001162,REQ0000017623,2021-02-18 10:00:00,Ticket Created,App Team,No
ACT000001163,REQ0000017623,2021-02-18 19:00:00,Assigned to Support,Vendor,No
ACT000001164,REQ0000017623,2021-02-19 08:00:00,Assigned to Support,Network Team,No
ACT000001165,PRB0000017678,2021-02-15 14:00:00,Work In Progress,L2 Support,No
ACT000001166,PRB0000017678,2021-02-16 08:00:00,Resolved,L3 Support,No
ACT000001167,PRB0000017678,2021-02-17 03:00:00,Work In Progress,Vendor,No
ACT000001168,PRB0000017678,2021-02-17 13:00:00,Waiting for User,L1 Support,No
ACT000001169,PRB0000017678,2021-02-17 16:00:00,Assigned to Support,Vendor,No
ACT000001170,CHG0000017691,2021-02-24 06:00:00,Closed,L2 Support,No
ACT000001171,CHG0000017691,2021-02-24 21:00:00,Assigned to Support,L3 Support,No
ACT000001172,CHG0000017691,2021-02-25 00:00:00,Assigned to Support,L1 Support,No
ACT000001173,PRB0000017790,2021-02-20 15:00:00,Ticket Created,Vendor,No
ACT000001174,PRB0000017790,2021-02-21 03:00:00,Waiting for User,Vendor,No
ACT000001175,PRB0000018016,2021-02-25 08:00:00,Work In Progress,App Team,No
ACT000001176,PRB0000018016,2021-02-26 00:00:00,Resolved,App Team,No
ACT000001177,PRB0000018016,2021-02-26 20:00:00,Assigned to Support,L1 Support,No
ACT000001178,PRB0000018016,2021-02-27 18:00:00,Closed,L3 Support,No
ACT000001179,PRB0000018016,2021-02-28 11:00:00,Assigned to Support,Vendor,No
ACT000001180,INC0000018069,2021-02-06 04:00:00,Waiting for Vendor,L2 Support,No
ACT000001181,INC0000018069,2021-02-06 20:00:00,Waiting for Vendor,L3 Support,Yes
ACT000001182,INC0000018069,2021-02-07 05:00:00,Work In Progress,Vendor,No
ACT000001183,INC0000018069,2021-02-07 18:00:00,Waiting for User,L2 Support,No
ACT000001184,PRB0000018194,2021-02-20 07:00:00,Waiting for Vendor,L3 Support,No
ACT000001185,PRB0000018194,2021-02-21 03:00:00,Waiting for User,L2 Support,No
ACT000001186,PRB0000018194,2021-02-21 13:00:00,Waiting for User,L1 Support,Yes
ACT000001187,PRB0000018194,2021-02-22 12:00:00,Ticket Created,Network Team,No
ACT000001188,PRB0000018217,2021-02-22 12:00:00,Work In Progress,Vendor,No
ACT000001189,PRB0000018217,2021-02-23 05:00:00,Assigned to Support,Network Team,No
ACT000001190,PRB0000018217,2021-02-23 22:00:00,Ticket Created,App Team,No
ACT000001191,PRB0000018217,2021-02-24 18:00:00,Assigned to Support,L1 Support,No
ACT000001192,PRB0000018217,2021-02-25 06:00:00,Ticket Created,L2 Support,No
ACT000001193,INC0000018223,2021-02-19 11:00:00,Ticket Created,L2 Support,No
ACT000001194,INC0000018223,2021-02-20 03:00:00,Ticket Created,App Team,No
ACT000001195,INC0000018223,2021-02-20 11:00:00,Work In Progress,App Team,No
ACT000001196,INC0000018223,2021-02-21 08:00:00,Assigned to Support,Vendor,No
ACT000001197,INC0000018340,2021-02-17 16:00:00,Ticket Created,L3 Support,No
ACT000001198,INC0000018340,2021-02-18 10:00:00,Work In Progress,L1 Support,Yes
ACT000001199,INC0000018340,2021-02-18 22:00:00,Waiting for User,L2 Support,No
ACT000001200,INC0000018340,2021-02-19 03:00:00,Waiting for User,L1 Support,No
ACT000001201,INC0000018363,2021-02-20 16:00:00,Resolved,L3 Support,No
ACT000001202,INC0000018363,2021-02-21 14:00:00,Waiting for User,Vendor,No
ACT000001203,INC0000018363,2021-02-22 12:00:00,Work In Progress,L2 Support,No
ACT000001204,CHG0000018468,2021-02-27 02:00:00,Resolved,L1 Support,No
ACT000001205,CHG0000018468,2021-02-27 09:00:00,Assigned to Support,Network Team,No
ACT000001206,CHG0000018468,2021-02-28 08:00:00,Waiting for User,L2 Support,No
ACT000001207,CHG0000018468,2021-02-28 20:00:00,Waiting for Vendor,L3 Support,No
ACT000001208,CHG0000018468,2021-02-28 23:00:00,Work In Progress,Vendor,No
ACT000001209,REQ0000018486,2021-02-11 00:00:00,Waiting for Vendor,Network Team,No
ACT000001210,REQ0000018486,2021-02-11 11:00:00,Resolved,Vendor,Yes
ACT000001211,REQ0000018486,2021-02-11 14:00:00,Work In Progress,Network Team,No
ACT000001212,REQ0000018486,2021-02-12 00:00:00,Work In Progress,App Team,No
ACT000001213,REQ0000018486,2021-02-12 10:00:00,Resolved,L2 Support,No
ACT000001214,CHG0000018499,2021-02-04 23:00:00,Assigned to Support,App Team,No
ACT000001215,CHG0000018499,2021-02-05 08:00:00,Work In Progress,L3 Support,No
ACT000001216,CHG0000018499,2021-02-05 23:00:00,Work In Progress,Vendor,No
ACT000001217,CHG0000018499,2021-02-06 20:00:00,Work In Progress,Network Team,No
ACT000001218,PRB0000018568,2021-02-04 23:00:00,Waiting for Vendor,Network Team,No
ACT000001219,PRB0000018568,2021-02-05 16:00:00,Ticket Created,Network Team,No
ACT000001220,PRB0000018568,2021-02-06 14:00:00,Assigned to Support,L2 Support,No
ACT000001221,PRB0000018568,2021-02-07 00:00:00,Ticket Created,L3 Support,No
ACT000001222,PRB0000018568,2021-02-07 10:00:00,Waiting for User,Network Team,No
ACT000001223,PRB0000018582,2021-02-07 19:00:00,Work In Progress,Network Team,No
ACT000001224,PRB0000018582,2021-02-08 05:00:00,Work In Progress,Network Team,No
ACT000001225,PRB0000018582,2021-02-08 18:00:00,Ticket Created,Network Team,No
ACT000001226,PRB0000018582,2021-02-08 23:00:00,Ticket Created,Network Team,No
ACT000001227,PRB0000018582,2021-02-09 05:00:00,Ticket Created,Network Team,Yes
ACT000001228,CHG0000018635,2021-02-10 13:00:00,Waiting for User,Network Team,No
ACT000001229,CHG0000018635,2021-02-10 18:00:00,Waiting for User,App Team,No
ACT000001230,INC0000018696,2021-02-11 02:00:00,Assigned to Support,App Team,No
ACT000001231,INC0000018696,2021-02-11 03:00:00,Ticket Created,Vendor,No
ACT000001232,INC0000018696,2021-02-11 18:00:00,Work In Progress,L2 Support,No
ACT000001233,INC0000018696,2021-02-11 20:00:00,Waiting for User,App Team,No
ACT000001234,INC0000018696,2021-02-12 00:00:00,Resolved,App Team,No
ACT000001235,CHG0000018698,2021-02-02 08:00:00,Waiting for Vendor,L2 Support,No
ACT000001236,CHG0000018698,2021-02-03 01:00:00,Resolved,Network Team,No
ACT000001237,CHG0000018698,2021-02-03 07:00:00,Assigned to Support,L3 Support,Yes
ACT000001238,CHG0000018698,2021-02-03 23:00:00,Work In Progress,Network Team,No
ACT000001239,CHG0000018702,2021-02-06 16:00:00,Work In Progress,Network Team,No
ACT000001240,CHG0000018702,2021-02-06 17:00:00,Resolved,L3 Support,No
ACT000001241,CHG0000018702,2021-02-07 02:00:00,Waiting for Vendor,Network Team,No
ACT000001242,REQ0000018757,2021-02-02 01:00:00,Assigned to Support,App Team,No
ACT000001243,REQ0000018757,2021-02-02 13:00:00,Work In Progress,L1 Support,No
ACT000001244,REQ0000018757,2021-02-02 21:00:00,Work In Progress,Network Team,No
ACT000001245,REQ0000018757,2021-02-03 19:00:00,Assigned to Support,Network Team,No
ACT000001246,REQ0000018757,2021-02-03 20:00:00,Resolved,L1 Support,No
ACT000001247,REQ0000018842,2021-02-17 14:00:00,Waiting for User,L1 Support,No
ACT000001248,REQ0000018842,2021-02-18 02:00:00,Waiting for Vendor,L3 Support,No
ACT000001249,REQ0000018842,2021-02-18 22:00:00,Work In Progress,App Team,No
ACT000001250,REQ0000018842,2021-02-19 03:00:00,Waiting for Vendor,Vendor,No
ACT000001251,REQ0000018842,2021-02-20 02:00:00,Work In Progress,L2 Support,No
ACT000001252,REQ0000018856,2021-02-24 09:00:00,Work In Progress,L1 Support,No
ACT000001253,REQ0000018856,2021-02-25 08:00:00,Waiting for User,App Team,No
ACT000001254,PRB0000018886,2021-02-09 09:00:00,Resolved,Vendor,No
ACT000001255,PRB0000018886,2021-02-10 08:00:00,Ticket Created,L1 Support,No
ACT000001256,CHG0000018918,2021-02-06 11:00:00,Assigned to Support,L2 Support,No
ACT000001257,CHG0000018918,2021-02-07 02:00:00,Work In Progress,Network Team,No
ACT000001258,CHG0000018918,2021-02-07 17:00:00,Ticket Created,L2 Support,No
ACT000001259,CHG0000018918,2021-02-08 15:00:00,Assigned to Support,App Team,No
ACT000001260,CHG0000018918,2021-02-08 21:00:00,Assigned to Support,Network Team,No
ACT000001261,CHG0000018951,2021-02-10 12:00:00,Work In Progress,L3 Support,No
ACT000001262,CHG0000018951,2021-02-11 04:00:00,Closed,App Team,No
ACT000001263,CHG0000018951,2021-02-11 23:00:00,Ticket Created,L3 Support,No
ACT000001264,CHG0000018951,2021-02-12 14:00:00,Waiting for Vendor,Network Team,No
ACT000001265,CHG0000018951,2021-02-13 08:00:00,Assigned to Support,Vendor,No
ACT000001266,CHG0000019011,2021-02-01 05:00:00,Ticket Created,L3 Support,No
ACT000001267,CHG0000019011,2021-02-01 21:00:00,Assigned to Support,L2 Support,No
ACT000001268,PRB0000019081,2021-02-17 07:00:00,Waiting for Vendor,L3 Support,No
ACT000001269,PRB0000019081,2021-02-18 05:00:00,Assigned to Support,L3 Support,Yes
ACT000001270,PRB0000019081,2021-02-18 18:00:00,Work In Progress,Vendor,No
ACT000001271,PRB0000019081,2021-02-19 00:00:00,Waiting for User,App Team,No
ACT000001272,PRB0000019081,2021-02-19 03:00:00,Waiting for Vendor,App Team,No
ACT000001273,CHG0000019117,2021-02-27 04:00:00,Waiting for Vendor,Network Team,No
ACT000001274,CHG0000019117,2021-02-27 08:00:00,Waiting for Vendor,Network Team,No
ACT000001275,CHG0000019117,2021-02-27 19:00:00,Waiting for Vendor,L1 Support,No
ACT000001276,CHG0000019117,2021-02-27 21:00:00,Work In Progress,L3 Support,No
ACT000001277,CHG0000019117,2021-02-28 07:00:00,Work In Progress,L3 Support,No
ACT000001278,INC0000019152,2021-02-26 00:00:00,Waiting for User,L3 Support,No
ACT000001279,INC0000019152,2021-02-26 12:00:00,Waiting for Vendor,App Team,No
ACT000001280,INC0000019152,2021-02-26 15:00:00,Waiting for Vendor,L1 Support,No
ACT000001281,INC0000019152,2021-02-27 09:00:00,Waiting for User,L3 Support,No
ACT000001282,INC0000019152,2021-02-28 07:00:00,Waiting for User,Vendor,No
ACT000001283,REQ0000019305,2021-02-23 12:00:00,Work In Progress,Vendor,No
ACT000001284,REQ0000019305,2021-02-24 01:00:00,Assigned to Support,App Team,No
ACT000001285,REQ0000019305,2021-02-24 07:00:00,Ticket Created,Vendor,No
ACT000001286,REQ0000019305,2021-02-24 19:00:00,Resolved,Network Team,No
ACT000001287,PRB0000019332,2021-02-10 18:00:00,Assigned to Support,Network Team,Yes
ACT000001288,PRB0000019332,2021-02-11 02:00:00,Work In Progress,App Team,No
ACT000001289,PRB0000019332,2021-02-11 13:00:00,Assigned to Support,Vendor,No
ACT000001290,CHG0000019370,2021-02-09 16:00:00,Resolved,L1 Support,No
ACT000001291,CHG0000019370,2021-02-10 15:00:00,Ticket Created,L3 Support,No
ACT000001292,CHG0000019370,2021-02-11 12:00:00,Work In Progress,L3 Support,No
ACT000001293,CHG0000019370,2021-02-11 14:00:00,Resolved,L1 Support,No
ACT000001294,CHG0000019370,2021-02-12 07:00:00,Work In Progress,Vendor,No
ACT000001295,INC0000019456,2021-02-08 01:00:00,Waiting for User,L2 Support,No
ACT000001296,INC0000019456,2021-02-08 15:00:00,Work In Progress,L3 Support,No
ACT000001297,PRB0000019481,2021-02-14 18:00:00,Work In Progress,L1 Support,No
ACT000001298,PRB0000019481,2021-02-15 16:00:00,Resolved,Network Team,No
ACT000001299,PRB0000019521,2021-02-17 09:00:00,Waiting for Vendor,L3 Support,No
ACT000001300,PRB0000019521,2021-02-18 01:00:00,Work In Progress,Network Team,No
ACT000001301,PRB0000019521,2021-02-18 18:00:00,Ticket Created,Network Team,No
ACT000001302,PRB0000019521,2021-02-19 14:00:00,Work In Progress,App Team,No
ACT000001303,REQ0000019555,2021-02-18 14:00:00,Reopened,Network Team,No
ACT000001304,REQ0000019555,2021-02-19 06:00:00,Waiting for Vendor,Network Team,No
ACT000001305,REQ0000019555,2021-02-19 22:00:00,Waiting for User,L1 Support,No
ACT000001306,REQ0000019555,2021-02-20 06:00:00,Waiting for User,L2 Support,No
ACT000001307,REQ0000019555,2021-02-20 07:00:00,Work In Progress,App Team,No
ACT000001308,REQ0000019607,2021-02-28 18:00:00,Work In Progress,Vendor,Yes
ACT000001309,REQ0000019607,2021-03-01 10:00:00,Work In Progress,L3 Support,No
ACT000001310,INC0000019608,2021-02-08 16:00:00,Work In Progress,App Team,No
ACT000001311,INC0000019608,2021-02-09 00:00:00,Waiting for Vendor,L2 Support,Yes
ACT000001312,INC0000019608,2021-02-09 01:00:00,Work In Progress,L2 Support,No
ACT000001313,INC0000019608,2021-02-09 04:00:00,Resolved,L2 Support,No
ACT000001314,REQ0000019659,2021-03-01 06:00:00,Waiting for User,Network Team,No
ACT000001315,REQ0000019659,2021-03-01 20:00:00,Ticket Created,L2 Support,No
ACT000001316,REQ0000019659,2021-03-02 00:00:00,Assigned to Support,Vendor,No
ACT000001317,REQ0000019659,2021-03-02 15:00:00,Work In Progress,Network Team,No
ACT000001318,REQ0000019804,2021-02-22 01:00:00,Ticket Created,App Team,No
ACT000001319,REQ0000019804,2021-02-22 14:00:00,Resolved,L1 Support,No
ACT000001320,PRB0000019862,2021-02-21 10:00:00,Assigned to Support,Vendor,Yes
ACT000001321,PRB0000019862,2021-02-21 17:00:00,Ticket Created,L1 Support,Yes
ACT000001322,PRB0000019862,2021-02-21 18:00:00,Work In Progress,Vendor,No
ACT000001323,PRB0000019862,2021-02-22 13:00:00,Work In Progress,L1 Support,No
ACT000001324,CHG0000019928,2021-02-18 11:00:00,Resolved,L1 Support,No
ACT000001325,CHG0000019928,2021-02-19 05:00:00,Resolved,L2 Support,No
ACT000001326,CHG0000019928,2021-02-19 06:00:00,Ticket Created,App Team,No
ACT000001327,CHG0000019928,2021-02-19 08:00:00,Ticket Created,App Team,Yes
ACT000001328,CHG0000019928,2021-02-20 00:00:00,Assigned to Support,L2 Support,No
ACT000001329,PRB0000019976,2021-02-21 18:00:00,Assigned to Support,L2 Support,No
ACT000001330,PRB0000019976,2021-02-22 14:00:00,Assigned to Support,L1 Support,No
ACT000001331,CHG0000020048,2021-03-01 07:00:00,Waiting for Vendor,App Team,No
ACT000001332,CHG0000020048,2021-03-02 03:00:00,Ticket Created,L3 Support,No
ACT000001333,CHG0000020048,2021-03-02 08:00:00,Work In Progress,Vendor,No
ACT000001334,CHG0000020048,2021-03-02 10:00:00,Resolved,App Team,No
ACT000001335,CHG0000020048,2021-03-02 11:00:00,Waiting for Vendor,Network Team,No
ACT000001336,CHG0000020060,2021-02-06 13:00:00,Assigned to Support,L1 Support,No
ACT000001337,CHG0000020060,2021-02-06 16:00:00,Ticket Created,Network Team,No
ACT000001338,CHG0000020060,2021-02-06 23:00:00,Waiting for User,L3 Support,No
ACT000001339,CHG0000020060,2021-02-07 14:00:00,Assigned to Support,L3 Support,No
ACT000001340,REQ0000020074,2021-02-26 13:00:00,Ticket Created,App Team,No
ACT000001341,REQ0000020074,2021-02-26 15:00:00,Waiting for Vendor,L3 Support,No
ACT000001342,REQ0000020074,2021-02-27 09:00:00,Ticket Created,L1 Support,No
ACT000001343,REQ0000020074,2021-02-27 18:00:00,Waiting for User,Network Team,No
ACT000001344,REQ0000020074,2021-02-28 02:00:00,Waiting for Vendor,L3 Support,No
ACT000001345,INC0000020105,2021-02-16 01:00:00,Assigned to Support,Vendor,No
ACT000001346,INC0000020105,2021-02-16 10:00:00,Reopened,L3 Support,No
ACT000001347,INC0000020105,2021-02-16 23:00:00,Ticket Created,Network Team,No
ACT000001348,INC0000020105,2021-02-17 07:00:00,Waiting for Vendor,L1 Support,No
ACT000001349,INC0000020105,2021-02-17 19:00:00,Waiting for User,App Team,No
ACT000001350,PRB0000020178,2021-02-04 05:00:00,Waiting for Vendor,L2 Support,No
ACT000001351,PRB0000020178,2021-02-04 10:00:00,Work In Progress,App Team,No
ACT000001352,PRB0000020178,2021-02-04 15:00:00,Waiting for Vendor,Vendor,No
ACT000001353,PRB0000020178,2021-02-05 00:00:00,Assigned to Support,L2 Support,No
ACT000001354,CHG0000020258,2021-02-23 21:00:00,Work In Progress,L3 Support,No
ACT000001355,CHG0000020258,2021-02-24 15:00:00,Waiting for User,L3 Support,No
ACT000001356,CHG0000020258,2021-02-25 14:00:00,Work In Progress,Network Team,No
ACT000001357,CHG0000020258,2021-02-26 10:00:00,Ticket Created,App Team,No
ACT000001358,CHG0000020258,2021-02-26 20:00:00,Ticket Created,L1 Support,No
ACT000001359,CHG0000020308,2021-02-13 05:00:00,Work In Progress,Vendor,No
ACT000001360,CHG0000020308,2021-02-14 04:00:00,Ticket Created,Network Team,No
ACT000001361,CHG0000020314,2021-02-15 05:00:00,Assigned to Support,Network Team,No
ACT000001362,CHG0000020314,2021-02-16 01:00:00,Assigned to Support,L3 Support,No
ACT000001363,CHG0000020314,2021-02-16 17:00:00,Work In Progress,L3 Support,No
ACT000001364,CHG0000020314,2021-02-17 01:00:00,Assigned to Support,Vendor,No
ACT000001365,PRB0000020388,2021-02-18 10:00:00,Waiting for Vendor,L3 Support,No
ACT000001366,PRB0000020388,2021-02-18 12:00:00,Work In Progress,L3 Support,No
ACT000001367,PRB0000020388,2021-02-19 01:00:00,Work In Progress,App Team,No
ACT000001368,PRB0000020388,2021-02-19 19:00:00,Resolved,L1 Support,No
ACT000001369,PRB0000020388,2021-02-20 14:00:00,Waiting for User,Network Team,No
ACT000001370,INC0000020438,2021-02-02 18:00:00,Waiting for User,L3 Support,No
ACT000001371,INC0000020438,2021-02-02 19:00:00,Resolved,L2 Support,Yes
ACT000001372,INC0000020438,2021-02-02 21:00:00,Work In Progress,L1 Support,No
ACT000001373,PRB0000020447,2021-02-19 14:00:00,Waiting for Vendor,Vendor,No
ACT000001374,PRB0000020447,2021-02-19 21:00:00,Ticket Created,L3 Support,No
ACT000001375,PRB0000020447,2021-02-20 01:00:00,Closed,Network Team,No
ACT000001376,PRB0000020447,2021-02-20 12:00:00,Work In Progress,Network Team,No
ACT000001377,PRB0000020447,2021-02-20 20:00:00,Assigned to Support,L3 Support,No
ACT000001378,REQ0000020449,2021-02-12 10:00:00,Ticket Created,Network Team,No
ACT000001379,REQ0000020449,2021-02-13 08:00:00,Work In Progress,L1 Support,No
ACT000001380,REQ0000020449,2021-02-13 20:00:00,Ticket Created,App Team,No
ACT000001381,REQ0000020449,2021-02-14 04:00:00,Ticket Created,L1 Support,No
ACT000001382,INC0000020629,2021-02-12 00:00:00,Resolved,L2 Support,No
ACT000001383,INC0000020629,2021-02-12 14:00:00,Resolved,App Team,No
ACT000001384,INC0000020629,2021-02-12 19:00:00,Waiting for Vendor,Vendor,No
ACT000001385,INC0000020629,2021-02-13 13:00:00,Waiting for User,Vendor,No
ACT000001386,INC0000020629,2021-02-13 20:00:00,Ticket Created,L1 Support,No
ACT000001387,INC0000020647,2021-02-06 04:00:00,Ticket Created,L1 Support,No
ACT000001388,INC0000020647,2021-02-07 03:00:00,Waiting for Vendor,Vendor,No
ACT000001389,INC0000020647,2021-02-07 18:00:00,Work In Progress,Vendor,No
ACT000001390,INC0000020647,2021-02-08 02:00:00,Assigned to Support,L3 Support,No
ACT000001391,INC0000020647,2021-02-08 20:00:00,Work In Progress,L2 Support,No
ACT000001392,CHG0000020781,2021-02-19 01:00:00,Resolved,L3 Support,No
ACT000001393,CHG0000020781,2021-02-20 00:00:00,Waiting for User,Vendor,No
ACT000001394,CHG0000020781,2021-02-20 18:00:00,Work In Progress,Vendor,No
ACT000001395,CHG0000020781,2021-02-21 05:00:00,Assigned to Support,Vendor,No
ACT000001396,CHG0000020781,2021-02-21 13:00:00,Waiting for User,Network Team,No
ACT000001397,REQ0000020889,2021-02-03 09:00:00,Assigned to Support,Vendor,No
