Activity_ID,Ticket_Number,Activity_Timestamp,Activity_Type,Owner_Group,Reassignment_Flag
ACT000001048,REQ0000014056,2021-03-02 00:00:00,Waiting for User,App Team,No
ACT000001049,INC0000014061,2021-03-12 08:00:00,Resolved,L3 Support,No
ACT000001050,INC0000014061,2021-03-12 18:00:00,Work In Progress,App Team,Yes
ACT000001051,INC0000014062,2021-03-07 22:00:00,Waiting for User,Network Team,No
ACT000001052,INC0000014062,2021-03-08 04:00:00,Ticket Created,Vendor,No
ACT000001053,INC0000014062,2021-03-09 01:00:00,Work In Progress,Network Team,No
ACT000001054,CHG0000014071,2021-03-08 00:00:00,Assigned to Support,L2 Support,No
ACT000001055,CHG0000014071,2021-03-08 14:00:00,Assigned to Support,L3 Support,Yes
ACT000001056,INC0000014164,2021-03-26 18:00:00,Assigned to Support,L2 Support,No
ACT000001057,INC0000014164,2021-03-27 01:00:00,Waiting for Vendor,App Team,No
ACT000001058,INC0000014164,2021-03-27 15:00:00,Assigned to Support,L1 Support,No
ACT000001059,INC0000014164,2021-03-28 05:00:00,Waiting for User,Network Team,No
ACT000001060,INC0000014164,2021-03-28 10:00:00,Waiting for User,L3 Support,No
ACT000001061,INC0000014202,2021-03-13 23:00:00,Waiting for User,L1 Support,No
ACT000001062,INC0000014202,2021-03-14 13:00:00,Resolved,L2 Support,No
ACT000001063,INC0000014202,2021-03-15 09:00:00,Assigned to Support,L2 Support,No
ACT000001064,INC0000014202,2021-03-15 15:00:00,Waiting for User,Vendor,No
ACT000001065,CHG0000014220,2021-03-16 05:00:00,Waiting for User,L2 Support,No
ACT000001066,CHG0000014220,2021-03-16 06:00:00,Ticket Created,Network Team,No
ACT000001067,CHG0000014220,2021-03-16 16:00:00,Work In Progress,Network Team,No
ACT000001068,CHG0000014220,2021-03-16 23:00:00,Work In Progress,App Team,No
ACT000001069,CHG0000014220,2021-03-17 11:00:00,Work In Progress,L2 Support,No
ACT000001070,INC0000014327,2021-03-06 11:00:00,Reopened,Vendor,No
ACT000001071,INC0000014327,2021-03-07 06:00:00,Resolved,L1 Support,No
ACT000001072,INC0000014327,2021-03-07 19:00:00,Waiting for Vendor,Vendor,No
ACT000001073,INC0000014327,2021-03-08 12:00:00,Resolved,L2 Support,No
ACT000001074,INC0000014327,2021-03-09 04:00:00,Assigned to Support,Vendor,No
ACT000001075,REQ0000014339,2021-03-07 16:00:00,Resolved,App Team,No
ACT000001076,REQ0000014339,2021-03-08 00:00:00,Waiting for User,Vendor,No
ACT000001077,REQ0000014339,2021-03-08 17:00:00,Assigned to Support,App Team,No
ACT000001078,PRB0000014367,2021-03-28 02:00:00,Waiting for Vendor,L1 Support,No
ACT000001079,PRB0000014367,2021-03-28 20:00:00,Waiting for Vendor,Vendor,No
ACT000001080,PRB0000014367,2021-03-29 03:00:00,Assigned to Support,L1 Support,No
ACT000001081,INC0000014396,2021-03-28 18:00:00,Work In Progress,Network Team,Yes
ACT000001082,INC0000014396,2021-03-29 17:00:00,Assigned to Support,Network Team,No
ACT000001083,INC0000014423,2021-03-07 22:00:00,Resolved,Vendor,No
ACT000001084,INC0000014423,2021-03-08 15:00:00,Waiting for Vendor,L3 Support,No
ACT000001085,INC0000014423,2021-03-09 00:00:00,Waiting for Vendor,L3 Support,No
ACT000001086,INC0000014425,2021-03-11 00:00:00,Work In Progress,App Team,No
ACT000001087,INC0000014425,2021-03-11 21:00:00,Work In Progress,L2 Support,No
ACT000001088,INC0000014425,2021-03-12 06:00:00,Waiting for Vendor,Vendor,Yes
ACT000001089,REQ0000014486,2021-03-14 00:00:00,Ticket Created,Vendor,Yes
ACT000001090,REQ0000014486,2021-03-14 04:00:00,Waiting for Vendor,App Team,No
ACT000001091,CHG0000014629,2021-03-15 06:00:00,Ticket Created,L1 Support,No
ACT000001092,CHG0000014629,2021-03-15 12:00:00,Waiting for User,Network Team,No
ACT000001093,CHG0000014629,2021-03-16 04:00:00,Assigned to Support,L3 Support,No
ACT000001094,PRB0000014668,2021-03-05 08:00:00,Waiting for User,App Team,No
ACT000001095,PRB0000014668,2021-03-06 00:00:00,Waiting for User,App Team,No
ACT000001096,PRB0000014668,2021-03-06 16:00:00,Work In Progress,App Team,No
ACT000001097,PRB0000014668,2021-03-07 06:00:00,Work In Progress,App Team,No
ACT000001098,PRB0000014668,2021-03-07 15:00:00,Ticket Created,App Team,No
ACT000001099,PRB0000014745,2021-04-01 06:00:00,Ticket Created,L1 Support,No
ACT000001100,PRB0000014745,2021-04-01 19:00:00,Work In Progress,L3 Support,No
ACT000001101,PRB0000014745,2021-04-01 20:00:00,Resolved,L1 Support,No
ACT000001102,PRB0000014745,2021-04-02 07:00:00,Ticket Created,L1 Support,Yes
ACT000001103,REQ0000014751,2021-03-08 20:00:00,Assigned to Support,L2 Support,No
ACT000001104,REQ0000014751,2021-03-09 19:00:00,Resolved,L2 Support,Yes
ACT000001105,CHG0000014752,2021-03-14 21:00:00,Assigned to Support,L3 Support,No
ACT000001106,CHG0000014752,2021-03-15 14:00:00,Waiting for Vendor,L1 Support,No
ACT000001107,CHG0000014752,2021-03-15 21:00:00,Waiting for User,L3 Support,No
ACT000001108,CHG0000014752,2021-03-15 23:00:00,Assigned to Support,Vendor,No
ACT000001109,REQ0000014791,2021-03-14 03:00:00,Ticket Created,L1 Support,No
ACT000001110,REQ0000014791,2021-03-14 11:00:00,Waiting for User,L3 Support,No
ACT000001111,REQ0000014791,2021-03-15 08:00:00,Assigned to Support,Vendor,No
ACT000001112,REQ0000014791,2021-03-15 16:00:00,Work In Progress,L3 Support,No
ACT000001113,REQ0000014791,2021-03-16 04:00:00,Work In Progress,App Team,No
ACT000001114,INC0000014878,2021-03-04 21:00:00,Resolved,App Team,No
ACT000001115,INC0000014878,2021-03-05 08:00:00,Assigned to Support,Vendor,No
ACT000001116,INC0000014908,2021-04-01 09:00:00,Waiting for Vendor,L1 Support,No
ACT000001117,INC0000014908,2021-04-01 19:00:00,Assigned to Support,L2 Support,No
ACT000001118,INC0000014908,2021-04-02 06:00:00,Resolved,Vendor,No
ACT000001119,INC0000014908,2021-04-02 08:00:00,Assigned to Support,L1 Support,No
ACT000001120,INC0000015069,2021-03-31 01:00:00,Resolved,Vendor,No
ACT000001121,INC0000015069,2021-03-31 10:00:00,Waiting for Vendor,L3 Support,No
ACT000001122,INC0000015069,2021-03-31 22:00:00,Resolved,L3 Support,No
ACT000001123,INC0000015069,2021-04-01 13:00:00,Assigned to Support,L2 Support,No
ACT000001124,REQ0000015105,2021-03-26 03:00:00,Waiting for User,L2 Support,No
ACT000001125,REQ0000015105,2021-03-26 12:00:00,Work In Progress,Network Team,No
ACT000001126,REQ0000015149,2021-03-04 21:00:00,Resolved,L1 Support,No
ACT000001127,REQ0000015149,2021-03-05 06:00:00,Assigned to Support,Network Team,No
ACT000001128,REQ0000015149,2021-03-05 19:00:00,Resolved,Network Team,No
ACT000001129,REQ0000015217,2021-03-31 01:00:00,Waiting for User,L2 Support,No
ACT000001130,REQ0000015217,2021-03-31 08:00:00,Waiting for User,L2 Support,No
ACT000001131,REQ0000015217,2021-03-31 15:00:00,Work In Progress,App Team,Yes
ACT000001132,REQ0000015217,2021-04-01 11:00:00,Assigned to Support,L2 Support,No
ACT000001133,REQ0000015217,2021-04-01 19:00:00,Work In Progress,Vendor,No
ACT000001134,REQ0000015228,2021-03-10 10:00:00,Waiting for Vendor,App Team,No
ACT000001135,REQ0000015228,2021-03-11 09:00:00,Resolved,App Team,No
ACT000001136,REQ0000015228,2021-03-12 06:00:00,Waiting for Vendor,App Team,No
ACT000001137,REQ0000015228,2021-03-13 02:00:00,Assigned to Support,L2 Support,No
ACT000001138,PRB0000015261,2021-03-04 23:00:00,Assigned to Support,Network Team,No
ACT000001139,PRB0000015261,2021-03-05 10:00:00,Assigned to Support,L3 Support,No
ACT000001140,INC0000015281,2021-03-06 04:00:00,Resolved,L1 Support,No
ACT000001141,INC0000015281,2021-03-06 18:00:00,Waiting for User,App Team,No
ACT000001142,INC0000015281,2021-03-07 12:00:00,Work In Progress,L3 Support,No
ACT000001143,INC0000015281,2021-03-08 10:00:00,Work In Progress,L2 Support,No
ACT000001144,PRB0000015350,2021-03-13 02:00:00,Assigned to Support,L1 Support,No
ACT000001145,PRB0000015350,2021-03-13 14:00:00,Ticket Created,L1 Support,No
ACT000001146,PRB0000015350,2021-03-14 11:00:00,Waiting for Vendor,L3 Support,No
ACT000001147,PRB0000015350,2021-03-14 14:00:00,Work In Progress,L2 Support,No
ACT000001148,PRB0000015350,2021-03-15 11:00:00,Ticket Created,L1 Support,No
ACT000001149,REQ0000015366,2021-03-31 15:00:00,Work In Progress,Vendor,No
ACT000001150,REQ0000015366,2021-04-01 03:00:00,Assigned to Support,L1 Support,No
ACT000001151,INC0000015531,2021-03-22 01:00:00,Work In Progress,App Team,No
ACT000001152,INC0000015531,2021-03-22 02:00:00,Work In Progress,App Team,No
ACT000001153,INC0000015531,2021-03-22 03:00:00,Resolved,L2 Support,Yes
ACT000001154,INC0000015531,2021-03-22 11:00:00,Waiting for Vendor,L2 Support,No
ACT000001155,INC0000015531,2021-03-23 01:00:00,Ticket Created,Vendor,No
ACT000001156,CHG0000015537,2021-03-24 12:00:00,Assigned to Support,Network Team,No
ACT000001157,CHG0000015537,2021-03-24 21:00:00,Waiting for Vendor,L2 Support,No
ACT000001158,REQ0000015540,2021-03-15 01:00:00,Waiting for Vendor,Network Team,No
ACT000001159,REQ0000015540,2021-03-15 11:00:00,Work In Progress,App Team,No
ACT000001160,REQ0000015540,2021-03-15 14:00:00,Ticket Created,L2 Support,No
ACT000001161,REQ0000015540,2021-03-16 13:00:00,Ticket Created,App Team,No
ACT000001162,REQ0000015540,2021-03-17 07:00:00,Waiting for User,Network Team,No
ACT000001163,INC0000015586,2021-03-26 07:00:00,Ticket Created,Vendor,No
ACT000001164,INC0000015586,2021-03-27 03:00:00,Ticket Created,L3 Support,No
ACT000001165,INC0000015586,2021-03-27 22:00:00,Waiting for Vendor,L1 Support,No
ACT000001166,INC0000015586,2021-03-28 08:00:00,Work In Progress,L3 Support,No
ACT000001167,PRB0000015642,2021-03-07 02:00:00,Waiting for User,L3 Support,No
ACT000001168,PRB0000015642,2021-03-07 07:00:00,Assigned to Support,Vendor,No
ACT000001169,PRB0000015642,2021-03-07 17:00:00,Work In Progress,Vendor,No
ACT000001170,INC0000015648,2021-03-14 11:00:00,Assigned to Support,L2 Support,No
ACT000001171,INC0000015648,2021-03-14 19:00:00,Work In Progress,App Team,No
ACT000001172,INC0000015648,2021-03-15 08:00:00,Assigned to Support,App Team,No
ACT000001173,REQ0000015665,2021-03-05 00:00:00,Work In Progress,L1 Support,No
ACT000001174,REQ0000015665,2021-03-05 03:00:00,Ticket Created,Vendor,Yes
ACT000001175,REQ0000015665,2021-03-05 19:00:00,Assigned to Support,L1 Support,No
ACT000001176,REQ0000015665,2021-03-05 23:00:00,Assigned to Support,L3 Support,No
ACT000001177,REQ0000015665,2021-03-06 11:00:00,Work In Progress,L1 Support,No
ACT000001178,PRB0000015721,2021-03-03 11:00:00,Ticket Created,L3 Support,No
ACT000001179,PRB0000015721,2021-03-04 00:00:00,Assigned to Support,L2 Support,No
ACT000001180,PRB0000015721,2021-03-04 18:00:00,Work In Progress,Vendor,No
ACT000001181,PRB0000015721,2021-03-05 17:00:00,Waiting for Vendor,L3 Support,No
ACT000001182,REQ0000015752,2021-03-10 08:00:00,Resolved,Network Team,No
ACT000001183,REQ0000015752,2021-03-11 07:00:00,Assigned to Support,Network Team,No
ACT000001184,REQ0000015757,2021-03-05 01:00:00,Waiting for Vendor,App Team,No
ACT000001185,REQ0000015757,2021-03-05 06:00:00,Waiting for User,Network Team,No
ACT000001186,REQ0000015757,2021-03-05 15:00:00,Work In Progress,L1 Support,No
ACT000001187,REQ0000015757,2021-03-06 04:00:00,Ticket Created,L2 Support,No
ACT000001188,CHG0000015794,2021-03-23 14:00:00,Waiting for User,Vendor,No
ACT000001189,CHG0000015794,2021-03-23 21:00:00,Waiting for User,App Team,No
ACT000001190,INC0000015847,2021-03-07 00:00:00,Work In Progress,L3 Support,No
ACT000001191,INC0000015847,2021-03-07 12:00:00,Assigned to Support,L2 Support,No
ACT000001192,INC0000015847,2021-03-07 22:00:00,Reopened,L2 Support,No
ACT000001193,INC0000015860,2021-03-28 17:00:00,Assigned to Support,App Team,No
ACT000001194,INC0000015860,2021-03-28 21:00:00,Work In Progress,L1 Support,No
ACT000001195,INC0000015860,2021-03-29 11:00:00,Assigned to Support,L2 Support,No
ACT000001196,INC0000015860,2021-03-29 13:00:00,Waiting for User,App Team,No
ACT000001197,INC0000015860,2021-03-29 14:00:00,Waiting for Vendor,Vendor,No
ACT000001198,REQ0000015875,2021-03-20 11:00:00,Waiting for User,Vendor,No
ACT000001199,REQ0000015875,2021-03-21 06:00:00,Waiting for User,L3 Support,No
ACT000001200,REQ0000015875,2021-03-21 21:00:00,Waiting for User,L2 Support,No
ACT000001201,REQ0000015875,2021-03-22 05:00:00,Assigned to Support,L2 Support,No
ACT000001202,REQ0000015875,2021-03-22 11:00:00,Ticket Created,L2 Support,Yes
ACT000001203,CHG0000015962,2021-03-28 00:00:00,Waiting for User,Network Team,No
ACT000001204,CHG0000015962,2021-03-28 11:00:00,Assigned to Support,App Team,No
ACT000001205,CHG0000015962,2021-03-28 22:00:00,Resolved,L1 Support,No
ACT000001206,CHG0000015962,2021-03-29 16:00:00,Waiting for Vendor,L3 Support,No
ACT000001207,CHG0000015962,2021-03-30 01:00:00,Work In Progress,App Team,No
ACT000001208,INC0000015978,2021-03-14 09:00:00,Work In Progress,Vendor,No
ACT000001209,INC0000015978,2021-03-14 16:00:00,Resolved,L1 Support,No
ACT000001210,INC0000015978,2021-03-14 17:00:00,Waiting for User,L1 Support,No
ACT000001211,INC0000015978,2021-03-14 18:00:00,Assigned to Support,L2 Support,Yes
ACT000001212,CHG0000016036,2021-03-10 11:00:00,Ticket Created,App Team,No
ACT000001213,CHG0000016036,2021-03-10 20:00:00,Waiting for User,Network Team,No
ACT000001214,CHG0000016036,2021-03-11 10:00:00,Resolved,App Team,No
ACT000001215,CHG0000016036,2021-03-12 05:00:00,Work In Progress,L3 Support,No
ACT000001216,CHG0000016036,2021-03-12 08:00:00,Resolved,L3 Support,No
ACT000001217,CHG0000016054,2021-03-14 04:00:00,Waiting for User,App Team,No
ACT000001218,CHG0000016054,2021-03-14 21:00:00,Resolved,L3 Support,No
ACT000001219,PRB0000016146,2021-03-23 17:00:00,Waiting for User,Network Team,No
ACT000001220,PRB0000016146,2021-03-24 05:00:00,Waiting for Vendor,App Team,No
ACT000001221,CHG0000016158,2021-03-14 20:00:00,Assigned to Support,Network Team,No
ACT000001222,CHG0000016158,2021-03-15 00:00:00,Ticket Created,Vendor,No
ACT000001223,REQ0000016180,2021-03-30 14:00:00,Work In Progress,L3 Support,No
ACT000001224,REQ0000016180,2021-03-31 01:00:00,Waiting for Vendor,L2 Support,No
ACT000001225,INC0000016232,2021-03-10 08:00:00,Work In Progress,L3 Support,No
ACT000001226,INC0000016232,2021-03-10 15:00:00,Waiting for User,L2 Support,No
ACT000001227,PRB0000016269,2021-03-14 23:00:00,Waiting for User,L2 Support,Yes
ACT000001228,PRB0000016269,2021-03-15 05:00:00,Assigned to Support,App Team,No
ACT000001229,PRB0000016269,2021-03-16 00:00:00,Assigned to Support,L1 Support,No
ACT000001230,PRB0000016269,2021-03-16 10:00:00,Ticket Created,L3 Support,No
ACT000001231,PRB0000016269,2021-03-16 12:00:00,Resolved,L1 Support,No
ACT000001232,REQ0000016278,2021-03-14 03:00:00,Waiting for Vendor,L2 Support,No
ACT000001233,REQ0000016278,2021-03-14 05:00:00,Assigned to Support,Vendor,No
ACT000001234,REQ0000016278,2021-03-14 10:00:00,Waiting for Vendor,Vendor,Yes
ACT000001235,REQ0000016387,2021-03-07 10:00:00,Waiting for User,Vendor,No
ACT000001236,REQ0000016387,2021-03-08 01:00:00,Assigned to Support,L1 Support,No
ACT000001237,REQ0000016387,2021-03-08 11:00:00,Resolved,Vendor,No
ACT000001238,REQ0000016387,2021-03-08 16:00:00,Assigned to Support,L3 Support,Yes
ACT000001239,PRB0000016405,2021-03-15 03:00:00,Resolved,Network Team,Yes
ACT000001240,PRB0000016405,2021-03-15 05:00:00,Work In Progress,L3 Support,No
ACT000001241,PRB0000016405,2021-03-15 19:00:00,Work In Progress,L2 Support,No
ACT000001242,PRB0000016405,2021-03-16 07:00:00,Work In Progress,L2 Support,No
ACT000001243,PRB0000016407,2021-03-04 13:00:00,Waiting for Vendor,Network Team,No
ACT000001244,PRB0000016407,2021-03-05 03:00:00,Waiting for User,Vendor,No
ACT000001245,PRB0000016407,2021-03-05 14:00:00,Waiting for User,L1 Support,No
ACT000001246,CHG0000016414,2021-03-04 20:00:00,Assigned to Support,L3 Support,No
ACT000001247,CHG0000016414,2021-03-05 10:00:00,Waiting for User,Vendor,Yes
ACT000001248,CHG0000016414,2021-03-05 17:00:00,Assigned to Support,App Team,No
ACT000001249,CHG0000016414,2021-03-06 05:00:00,Waiting for User,Network Team,No
ACT000001250,REQ0000016451,2021-03-09 20:00:00,Work In Progress,L1 Support,No
ACT000001251,REQ0000016451,2021-03-10 08:00:00,Work In Progress,L3 Support,No
ACT000001252,REQ0000016451,2021-03-10 22:00:00,Assigned to Support,App Team,No
ACT000001253,REQ0000016451,2021-03-11 04:00:00,Work In Progress,L2 Support,No
ACT000001254,REQ0000016451,2021-03-11 06:00:00,Waiting for User,App Team,No
ACT000001255,INC0000016464,2021-03-09 20:00:00,Work In Progress,L2 Support,No
ACT000001256,INC0000016464,2021-03-10 18:00:00,Work In Progress,Vendor,Yes
ACT000001257,CHG0000016490,2021-03-09 02:00:00,Assigned to Support,Vendor,No
ACT000001258,CHG0000016490,2021-03-09 13:00:00,Resolved,Network Team,No
ACT000001259,CHG0000016490,2021-03-10 02:00:00,Work In Progress,Network Team,No
ACT000001260,CHG0000016490,2021-03-10 10:00:00,Closed,Vendor,No
ACT000001261,INC0000016522,2021-03-24 20:00:00,Assigned to Support,App Team,No
ACT000001262,INC0000016522,2021-03-25 04:00:00,Ticket Created,Network Team,No
ACT000001263,INC0000016522,2021-03-26 01:00:00,Work In Progress,Vendor,No
ACT000001264,INC0000016522,2021-03-26 14:00:00,Resolved,Vendor,No
ACT000001265,INC0000016522,2021-03-27 00:00:00,Assigned to Support,L3 Support,No
ACT000001266,CHG0000016528,2021-03-09 22:00:00,Ticket Created,L2 Support,No
ACT000001267,CHG0000016528,2021-03-10 14:00:00,Waiting for User,L1 Support,No
ACT000001268,CHG0000016528,2021-03-11 12:00:00,Waiting for User,L1 Support,No
ACT000001269,CHG0000016528,2021-03-12 08:00:00,Assigned to Support,L1 Support,No
ACT000001270,REQ0000016542,2021-03-31 15:00:00,Ticket Created,App Team,No
ACT000001271,REQ0000016542,2021-04-01 01:00:00,Waiting for Vendor,L3 Support,Yes
ACT000001272,REQ0000016542,2021-04-01 07:00:00,Work In Progress,L1 Support,No
ACT000001273,REQ0000016542,2021-04-01 10:00:00,Resolved,L1 Support,No
ACT000001274,REQ0000016574,2021-03-03 22:00:00,Work In Progress,App Team,No
ACT000001275,REQ0000016574,2021-03-04 01:00:00,Waiting for Vendor,Network Team,No
ACT000001276,REQ0000016574,2021-03-04 08:00:00,Waiting for User,L3 Support,No
ACT000001277,REQ0000016574,2021-03-05 00:00:00,Work In Progress,Vendor,No
ACT000001278,REQ0000016574,2021-03-05 16:00:00,Work In Progress,Vendor,No
ACT000001279,PRB0000016701,2021-03-08 21:00:00,Assigned to Support,Vendor,Yes
ACT000001280,PRB0000016701,2021-03-09 16:00:00,Work In Progress,Vendor,No
ACT000001281,PRB0000016701,2021-03-09 22:00:00,Assigned to Support,L1 Support,No
ACT000001282,PRB0000016701,2021-03-10 10:00:00,Work In Progress,App Team,No
ACT000001283,PRB0000016701,2021-03-10 16:00:00,Ticket Created,L2 Support,No
ACT000001284,CHG0000016773,2021-03-31 05:00:00,Work In Progress,L1 Support,No
ACT000001285,CHG0000016773,2021-03-31 09:00:00,Resolved,L3 Support,No
ACT000001286,CHG0000016773,2021-03-31 11:00:00,Assigned to Support,App Team,No
ACT000001287,REQ0000016825,2021-03-28 11:00:00,Work In Progress,Vendor,No
ACT000001288,REQ0000016825,2021-03-29 06:00:00,Closed,Network Team,No
ACT000001289,REQ0000016825,2021-03-29 20:00:00,Assigned to Support,Network Team,No
ACT000001290,REQ0000016825,2021-03-30 14:00:00,Resolved,L2 Support,No
ACT000001291,REQ0000016825,2021-03-30 20:00:00,Work In Progress,L2 Support,No
ACT000001292,PRB0000016911,2021-03-17 13:00:00,Work In Progress,Network Team,No
ACT000001293,PRB0000016911,2021-03-18 08:00:00,Assigned to Support,Network Team,No
ACT000001294,CHG0000016953,2021-03-19 18:00:00,Assigned to Support,App Team,No
ACT000001295,CHG0000016953,2021-03-20 01:00:00,Resolved,Vendor,No
ACT000001296,CHG0000016953,2021-03-20 19:00:00,Waiting for User,Vendor,No
ACT000001297,CHG0000016953,2021-03-21 01:00:00,Ticket Created,App Team,No
ACT000001298,CHG0000016953,2021-03-21 23:00:00,Waiting for User,App Team,No
ACT000001299,REQ0000016959,2021-03-16 09:00:00,Ticket Created,Network Team,No
ACT000001300,REQ0000016959,2021-03-16 11:00:00,Assigned to Support,App Team,No
ACT000001301,REQ0000016959,2021-03-16 20:00:00,Waiting for Vendor,L2 Support,No
ACT000001302,REQ0000016959,2021-03-17 03:00:00,Assigned to Support,L1 Support,No
ACT000001303,CHG0000016986,2021-03-09 11:00:00,Work In Progress,L1 Support,No
ACT000001304,CHG0000016986,2021-03-09 14:00:00,Waiting for Vendor,L3 Support,No
ACT000001305,CHG0000016986,2021-03-09 19:00:00,Assigned to Support,L3 Support,No
